Date,Quantity ,Monetary,Amount,Index,Updown
2020/6/9,5177011975 ,176000000000 ,1444554 ,11637.11 ,26.79 
2020/6/10,5625828981 ,192000000000 ,1545108 ,11720.16 ,83.05 
2020/6/11,7133820168 ,241000000000 ,2013793 ,11535.77 ,-184.39 
2020/6/12,6821881261 ,198000000000 ,1668249 ,11429.94 ,-105.83 
2020/6/15,5612526407 ,178000000000 ,1512279 ,11306.26 ,-123.68 
2020/6/16,5551224942 ,183000000000 ,1437267 ,11511.64 ,205.38 
2020/6/17,5429872580 ,176000000000 ,1540851 ,11534.59 ,22.95 
2020/6/18,5589608626 ,186000000000 ,1539555 ,11548.33 ,13.74 
2020/6/19,6809199588 ,252000000000 ,1775117 ,11549.86 ,1.53 
2020/6/22,5081058638 ,183000000000 ,1414720 ,11572.93 ,23.07 
2020/6/23,5731275340 ,207000000000 ,1458467 ,11612.36 ,39.43 
2020/6/24,5087067514 ,203000000000 ,1369588 ,11660.67 ,48.31 
2020/6/29,5483857324 ,209000000000 ,1429062 ,11542.62 ,-118.05 
2020/6/30,5238990655 ,197000000000 ,1366712 ,11621.24 ,78.62 
2020/7/1,5812063202 ,193000000000 ,1471747 ,11703.42 ,82.18 
2020/7/2,6091006206 ,191000000000 ,1487513 ,11805.14 ,101.72 
2020/7/3,6484752215 ,219000000000 ,1666680 ,11909.16 ,104.02 
2020/7/6,7916423089 ,252000000000 ,1951316 ,12116.70 ,207.54 
2020/7/7,7651045729 ,278000000000 ,1994922 ,12092.97 ,-23.73 
2020/7/8,6363746201 ,243000000000 ,1755000 ,12170.19 ,77.22 
2020/7/9,6645387543 ,253000000000 ,1866152 ,12192.69 ,22.50 
2020/7/10,7031694732 ,261000000000 ,1983065 ,12073.68 ,-119.01 
2020/7/13,6140389276 ,211000000000 ,1586140 ,12211.56 ,137.88 
2020/7/14,6197831696 ,205000000000 ,1561071 ,12209.01 ,-2.55 
2020/7/15,6756734156 ,240000000000 ,1778651 ,12202.85 ,-6.16 
2020/7/16,5770300669 ,200000000000 ,1466907 ,12157.74 ,-45.11 
2020/7/17,5938809215 ,200000000000 ,1595717 ,12181.56 ,23.82 
2020/7/20,5326683162 ,176000000000 ,1378130 ,12174.54 ,-7.02 
2020/7/21,6781208219 ,226000000000 ,1684747 ,12397.55 ,223.01 
2020/7/22,6475848930 ,226000000000 ,1619267 ,12473.27 ,75.72 
2020/7/23,6566842345 ,228000000000 ,1573096 ,12413.04 ,-60.23 
2020/7/24,7302839893 ,268000000000 ,1868849 ,12304.04 ,-109.00 
2020/7/27,6497324062 ,257000000000 ,1698001 ,12588.30 ,284.26 
2020/7/28,7749667366 ,349000000000 ,2066032 ,12586.73 ,-1.57 
2020/7/29,5900556154 ,221000000000 ,1504202 ,12540.97 ,-45.76 
2020/7/30,5882978873 ,216000000000 ,1489304 ,12722.92 ,181.95 
2020/7/31,5953761412 ,210000000000 ,1422266 ,12664.80 ,-58.12 
2020/8/3,5837095577 ,233000000000 ,1595177 ,12513.03 ,-151.77 
2020/8/4,6164234610 ,214000000000 ,1598481 ,12709.92 ,196.89 
2020/8/5,7039886482 ,241000000000 ,1816611 ,12802.30 ,92.38 
2020/8/6,7232775919 ,262000000000 ,1932220 ,12913.50 ,111.20 
2020/8/7,6458649872 ,240000000000 ,1790750 ,12828.87 ,-84.63 
2020/8/10,6577589394 ,216000000000 ,1723775 ,12894.00 ,65.13 
2020/8/11,6378786937 ,207000000000 ,1686671 ,12780.19 ,-113.81 
2020/8/12,6351198837 ,219000000000 ,1678697 ,12670.35 ,-109.84 
2020/8/13,6178740588 ,239000000000 ,1775624 ,12763.13 ,92.78 
2020/8/14,6385965281 ,215000000000 ,1740263 ,12795.46 ,32.33 
2020/8/17,7363417584 ,223000000000 ,1900000 ,12956.11 ,160.65 
2020/8/18,6843591620 ,250000000000 ,1864018 ,12872.14 ,-83.97 
2020/8/19,7199535793 ,256000000000 ,2119173 ,12778.64 ,-93.50 
2020/8/20,10808931236 ,352000000000 ,2845265 ,12362.64 ,-416.00 
2020/8/21,6617437494 ,226000000000 ,1825383 ,12607.84 ,245.20 
2020/8/24,5964445395 ,206000000000 ,1598651 ,12647.13 ,39.29 
2020/8/25,6638302690 ,200000000000 ,1679406 ,12758.25 ,111.12 
2020/8/26,5896934823 ,180000000000 ,1516873 ,12833.29 ,75.04 
2020/8/27,7593252259 ,219000000000 ,1771634 ,12797.31 ,-35.98 
2020/8/28,6774001709 ,210000000000 ,1668923 ,12728.85 ,-68.46 
2020/8/31,7567454336 ,252000000000 ,1732862 ,12591.45 ,-137.40 
2020/9/1,7167104775 ,231000000000 ,1764888 ,12703.28 ,111.83 
2020/9/2,6761533425 ,212000000000 ,1741144 ,12699.50 ,-3.78 
2020/9/3,8851967296 ,238000000000 ,2016901 ,12757.97 ,58.47 
2020/9/4,8831958331 ,234000000000 ,2060642 ,12637.95 ,-120.02 
2020/9/7,8517685710 ,228000000000 ,2076345 ,12601.40 ,-36.55 
2020/9/8,7166397704 ,206000000000 ,1773522 ,12663.56 ,62.16 
2020/9/9,7663239516 ,210000000000 ,1803997 ,12608.58 ,-54.98 
2020/9/10,7558292158 ,200000000000 ,1779291 ,12691.75 ,83.17 
2020/9/11,7457620960 ,192000000000 ,1805395 ,12675.95 ,-15.80 
2020/9/14,5970714461 ,180000000000 ,1500324 ,12787.82 ,111.87 
2020/9/15,6115853792 ,189000000000 ,1594597 ,12845.65 ,57.83 
2020/9/16,6346241822 ,211000000000 ,1590063 ,12976.76 ,131.11 
2020/9/17,5839451372 ,190000000000 ,1553743 ,12872.74 ,-104.02 
2020/9/18,6121502346 ,205000000000 ,1539522 ,12875.62 ,2.88 
2020/9/21,6119694551 ,175000000000 ,1541831 ,12795.12 ,-80.50 
2020/9/22,6036770813 ,174000000000 ,1561564 ,12645.51 ,-149.61 
2020/9/23,5513876861 ,176000000000 ,1524338 ,12583.88 ,-61.63 
2020/9/24,7819019250 ,246000000000 ,2200135 ,12264.38 ,-319.50 
2020/9/25,6649496910 ,212000000000 ,1784334 ,12232.91 ,-31.47 
2020/9/28,5029633502 ,156000000000 ,1249426 ,12462.76 ,229.85 
2020/9/29,5160203390 ,167000000000 ,1231654 ,12467.73 ,4.97 
2020/9/30,4306132547 ,139000000000 ,1044012 ,12515.61 ,47.88 
2020/10/5,4720361624 ,149000000000 ,1212457 ,12548.28 ,32.67 
2020/10/6,5185702547 ,166000000000 ,1356391 ,12704.23 ,155.95 
2020/10/7,4853747901 ,165000000000 ,1259405 ,12746.37 ,42.14 
2020/10/8,5770489410 ,211000000000 ,1504656 ,12887.19 ,140.82 
2020/10/12,6482289719 ,233000000000 ,1652795 ,12955.91 ,68.72 
2020/10/13,5812233822 ,191000000000 ,1463889 ,12947.13 ,-8.78 
2020/10/14,6116047364 ,201000000000 ,1583822 ,12919.31 ,-27.82 
2020/10/15,6066363707 ,182000000000 ,1590482 ,12827.82 ,-91.49 
2020/10/16,6189889025 ,187000000000 ,1600782 ,12750.37 ,-77.45 
2020/10/19,5370531537 ,165000000000 ,1394909 ,12908.34 ,157.97 
2020/10/20,4737368124 ,148000000000 ,1282424 ,12862.37 ,-45.97 
2020/10/21,5658937433 ,170000000000 ,1522971 ,12877.25 ,14.88 
2020/10/22,5778195825 ,175000000000 ,1433304 ,12917.03 ,39.78 
2020/10/23,5327338029 ,153000000000 ,1366312 ,12898.82 ,-18.21 
2020/10/26,6677343322 ,165000000000 ,1657539 ,12909.03 ,10.21 
2020/10/27,6050727539 ,171000000000 ,1538295 ,12875.01 ,-34.02 
2020/10/28,6285954215 ,178000000000 ,1733636 ,12793.75 ,-81.26 
2020/10/29,6761490690 ,189000000000 ,1689175 ,12662.91 ,-130.84 
2020/10/30,6541713056 ,200000000000 ,1668859 ,12546.34 ,-116.57 
2020/11/2,5294905110 ,166000000000 ,1386795 ,12591.31 ,44.97 
2020/11/3,5322961398 ,168000000000 ,1382926 ,12736.01 ,144.70 
2020/11/4,6578096439 ,194000000000 ,1543351 ,12867.90 ,131.89 
2020/11/5,5603467831 ,176000000000 ,1402391 ,12918.80 ,50.90 
2020/11/6,5767873286 ,185000000000 ,1455346 ,12973.53 ,54.73 
2020/11/9,6798077586 ,223000000000 ,1678202 ,13127.47 ,153.94 
2020/11/10,7757716313 ,252000000000 ,2038986 ,13081.72 ,-45.75 
2020/11/11,8185194783 ,243000000000 ,2112008 ,13262.19 ,180.47 
2020/11/12,6858089882 ,226000000000 ,1750856 ,13221.78 ,-40.41 
2020/11/13,5864501402 ,181000000000 ,1490133 ,13273.33 ,51.55 
2020/11/16,6776528689 ,237000000000 ,1801933 ,13551.83 ,278.50 
2020/11/17,6633573972 ,239000000000 ,1866529 ,13593.01 ,41.18 
2020/11/18,6591867244 ,235000000000 ,1792194 ,13773.29 ,180.28 
2020/11/19,6243552736 ,210000000000 ,1702339 ,13722.43 ,-50.86 
2020/11/20,5986755969 ,221000000000 ,1722729 ,13716.44 ,-5.99 
2020/11/23,7028271628 ,239000000000 ,1892861 ,13878.01 ,161.57 
2020/11/24,7633875021 ,267000000000 ,2187878 ,13807.13 ,-70.88 
2020/11/25,7757213545 ,269000000000 ,2176852 ,13738.83 ,-68.30 
2020/11/26,6910524222 ,221000000000 ,1931911 ,13845.66 ,106.83 
2020/11/27,7292147468 ,241000000000 ,2046229 ,13867.09 ,21.43 
2020/11/30,10553313386 ,410000000000 ,2449208 ,13722.89 ,-144.20 
2020/12/1,9170668511 ,261000000000 ,2272821 ,13885.67 ,162.78 
2020/12/2,8956941170 ,290000000000 ,2337052 ,13989.14 ,103.47 
2020/12/3,8380406333 ,271000000000 ,2343178 ,13977.09 ,-12.05 
2020/12/4,9326108954 ,291000000000 ,2448942 ,14132.44 ,155.35 
2020/12/7,10622974913 ,335000000000 ,2855401 ,14256.60 ,124.16 
2020/12/8,8745552873 ,283000000000 ,2438671 ,14360.40 ,103.80 
2020/12/9,8859421151 ,312000000000 ,2488160 ,14390.14 ,29.74 
2020/12/10,8817637556 ,308000000000 ,2569682 ,14249.49 ,-140.65 
2020/12/11,9039771037 ,324000000000 ,2560563 ,14261.69 ,12.20 
2020/12/14,7705137274 ,235000000000 ,1994731 ,14211.05 ,-50.64 
2020/12/15,8827642910 ,278000000000 ,2360342 ,14068.52 ,-142.53 
2020/12/16,7048147239 ,252000000000 ,1990822 ,14304.46 ,235.94 
2020/12/17,6227173787 ,230000000000 ,1762100 ,14258.93 ,-45.53 
2020/12/18,7440315671 ,249000000000 ,2011411 ,14249.96 ,-8.97 
2020/12/21,8527792568 ,259000000000 ,2241816 ,14384.96 ,135.00 
2020/12/22,10869811575 ,292000000000 ,2900099 ,14177.46 ,-207.50 
2020/12/23,7727365334 ,221000000000 ,2060448 ,14223.09 ,45.63 
2020/12/24,7461043901 ,224000000000 ,2054081 ,14280.28 ,57.19 
2020/12/25,7354213964 ,214000000000 ,2058078 ,14331.42 ,51.14 
2020/12/28,8522466666 ,252000000000 ,2357628 ,14483.07 ,151.65 
2020/12/29,9485864615 ,288000000000 ,2753819 ,14472.05 ,-11.02 
2020/12/30,8345169507 ,264000000000 ,2381186 ,14687.70 ,215.65 
2020/12/31,8098938384 ,261000000000 ,2235418 ,14732.53 ,44.83 
2021/1/4,9339297176 ,350000000000 ,2722333 ,14902.03 ,169.50 
2021/1/5,9179847742 ,350000000000 ,2734498 ,15000.03 ,98.00 
2021/1/6,11485851750 ,439000000000 ,3414581 ,14983.13 ,-16.90 
2021/1/7,8827119922 ,342000000000 ,2510944 ,15214.00 ,230.87 
2021/1/8,9249546443 ,401000000000 ,2700784 ,15463.95 ,249.95 
2021/1/11,8217768226 ,330000000000 ,2344426 ,15557.30 ,93.35 
2021/1/12,9394475603 ,374000000000 ,2835522 ,15500.70 ,-56.60 
2021/1/13,9111050486 ,380000000000 ,2526090 ,15769.98 ,269.28 
2021/1/14,9186986741 ,402000000000 ,2691974 ,15707.19 ,-62.79 
2021/1/15,10457222007 ,444000000000 ,3032820 ,15616.39 ,-90.80 
2021/1/18,8298960613 ,319000000000 ,2421046 ,15612.00 ,-4.39 
2021/1/19,8347997423 ,322000000000 ,2433872 ,15877.37 ,265.37 
2021/1/20,10566225440 ,429000000000 ,3287725 ,15806.18 ,-71.19 
2021/1/21,8832867169 ,364000000000 ,2461579 ,16153.77 ,347.59 
2021/1/22,8253605973 ,413000000000 ,2586760 ,16019.03 ,-134.74 
2021/1/25,8013173020 ,359000000000 ,2361937 ,15946.54 ,-72.49 
2021/1/26,7841595045 ,366000000000 ,2417483 ,15658.85 ,-287.69 
2021/1/27,6917641396 ,311000000000 ,1997428 ,15701.45 ,42.60 
2021/1/28,8684236257 ,369000000000 ,2526422 ,15415.88 ,-285.57 
2021/1/29,8619701824 ,363000000000 ,2500011 ,15138.31 ,-277.57 
2021/2/1,7557427954 ,278000000000 ,1922000 ,15410.09 ,271.78 
2021/2/2,8036152435 ,312000000000 ,2005926 ,15760.05 ,349.96 
2021/2/3,7809582232 ,294000000000 ,1903186 ,15771.32 ,11.27 
2021/2/4,6713485014 ,256000000000 ,1710167 ,15706.22 ,-65.10 
2021/2/5,6946810193 ,287000000000 ,1838393 ,15802.40 ,96.18 
2021/2/17,9219556237 ,423000000000 ,2555847 ,16362.29 ,559.89 
2021/2/18,9049755707 ,369000000000 ,2540461 ,16424.51 ,62.22 
2021/2/19,8835553847 ,353000000000 ,2496221 ,16341.38 ,-83.13 
2021/2/22,9631555355 ,358000000000 ,2700305 ,16410.16 ,68.78 
2021/2/23,9751868377 ,373000000000 ,2849305 ,16443.40 ,33.24 
2021/2/24,10053872355 ,403000000000 ,2937828 ,16212.53 ,-230.87 
2021/2/25,9928163233 ,356000000000 ,2602609 ,16452.18 ,239.65 
2021/2/26,11254308655 ,453000000000 ,3062262 ,15953.80 ,-498.38 
2021/3/2,9174901891 ,341000000000 ,2570771 ,15946.88 ,-6.92 
2021/3/3,8339162336 ,320000000000 ,2292997 ,16211.73 ,264.85 
2021/3/4,8968387103 ,335000000000 ,2606549 ,15906.41 ,-305.32 
2021/3/5,7802008693 ,310000000000 ,2245938 ,15855.23 ,-51.18 
2021/3/8,7904447053 ,291000000000 ,2185184 ,15820.11 ,-35.12 
2021/3/9,8542385157 ,328000000000 ,2414064 ,15853.09 ,32.98 
2021/3/10,6953802230 ,263000000000 ,1982555 ,15911.67 ,58.58 
2021/3/11,8174238599 ,330000000000 ,2281332 ,16179.56 ,267.89 
2021/3/12,7700933526 ,303000000000 ,2178694 ,16255.18 ,75.62 
2021/3/15,7038780147 ,268000000000 ,2085204 ,16249.33 ,-5.85 
2021/3/16,7954820761 ,299000000000 ,2316778 ,16313.16 ,63.83 
2021/3/17,7897003697 ,317000000000 ,2407636 ,16215.82 ,-97.34 
2021/3/18,8959526747 ,328000000000 ,2507031 ,16287.84 ,72.02 
2021/3/19,10369745611 ,397000000000 ,2831771 ,16070.24 ,-217.60 
2021/3/22,9984003166 ,337000000000 ,2805114 ,16189.22 ,118.98 
2021/3/23,10466622184 ,353000000000 ,2946639 ,16177.59 ,-11.63 
2021/3/24,8650496351 ,325000000000 ,2578309 ,16032.12 ,-145.47 
2021/3/25,9028784884 ,325000000000 ,2569737 ,16060.14 ,28.02 
2021/3/26,8573575659 ,301000000000 ,2303350 ,16305.88 ,245.74 
2021/3/29,10452660466 ,329000000000 ,2707090 ,16475.97 ,170.09 
2021/3/30,9057751667 ,315000000000 ,2464026 ,16554.90 ,78.93 
2021/3/31,9159869433 ,340000000000 ,2636434 ,16431.13 ,-123.77 
2021/4/1,8890669663 ,327000000000 ,2580200 ,16571.28 ,140.15 
2021/4/6,9782619539 ,340000000000 ,2712836 ,16739.87 ,168.59 
2021/4/7,10076230207 ,345000000000 ,2891206 ,16815.36 ,75.49 
2021/4/8,11433061920 ,390000000000 ,3171237 ,16926.44 ,111.08 
2021/4/9,12470868572 ,448000000000 ,3553639 ,16854.10 ,-72.34 
2021/4/12,12726711388 ,428000000000 ,3530332 ,16859.70 ,5.60 
2021/4/13,14488230447 ,471000000000 ,4050865 ,16824.91 ,-34.79 
2021/4/14,14502431383 ,491000000000 ,4071295 ,16865.97 ,41.06 
2021/4/15,10863449428 ,367000000000 ,2902704 ,17076.73 ,210.76 
2021/4/16,12256445639 ,430000000000 ,3391543 ,17158.81 ,82.08 
2021/4/19,14601043744 ,452000000000 ,4003573 ,17263.28 ,104.47 
2021/4/20,13070597456 ,445000000000 ,3871301 ,17323.87 ,60.59 
2021/4/21,13297873536 ,445000000000 ,3880135 ,17202.11 ,-121.76 
2021/4/22,19621534392 ,652000000000 ,5713628 ,17096.97 ,-105.14 
2021/4/23,13214846853 ,459000000000 ,3762677 ,17300.27 ,203.30 
2021/4/26,13747195334 ,473000000000 ,3705890 ,17572.29 ,272.02 
2021/4/27,13557800383 ,501000000000 ,3931212 ,17595.90 ,23.61 
2021/4/28,14504677265 ,511000000000 ,4080763 ,17567.53 ,-28.37 
2021/4/29,15169267881 ,548000000000 ,4351665 ,17566.66 ,-0.87 
2021/5/3,15458829318 ,598000000000 ,4663743 ,17222.35 ,-344.31 
2021/5/4,17675985171 ,672000000000 ,5243404 ,16933.78 ,-288.57 
2021/5/5,12120844929 ,464000000000 ,3542122 ,16843.44 ,-90.34 
2021/5/6,12771639742 ,496000000000 ,3691040 ,16994.36 ,150.92 
2021/5/7,12162298808 ,459000000000 ,3407013 ,17285.00 ,290.64 
2021/5/10,12944671351 ,501000000000 ,3707715 ,17235.61 ,-49.39 
2021/5/11,17856079812 ,725000000000 ,5713827 ,16583.13 ,-652.48 
2021/5/12,20092847457 ,783000000000 ,5883455 ,15902.37 ,-680.76 
2021/5/13,14638813250 ,575000000000 ,4370592 ,15670.10 ,-232.27 
2021/5/14,12850841675 ,516000000000 ,3883135 ,15827.09 ,156.99 
2021/5/17,13148568151 ,485000000000 ,3780625 ,15353.89 ,-473.20 
2021/5/18,10897361218 ,415000000000 ,3033712 ,16145.98 ,792.09 
2021/5/19,11332207849 ,442000000000 ,3381670 ,16132.66 ,-13.32 
2021/5/20,10554659302 ,478000000000 ,3361922 ,16042.36 ,-90.30 
2021/5/21,10040039301 ,433000000000 ,2957849 ,16302.06 ,259.70 
2021/5/24,9718105906 ,428000000000 ,3018396 ,16338.29 ,36.23 
2021/5/25,12484201870 ,533000000000 ,3762382 ,16595.67 ,257.38 
2021/5/26,9220132842 ,430000000000 ,2975213 ,16643.69 ,48.02 
2021/5/27,10717817853 ,541000000000 ,2925305 ,16601.61 ,-42.08 
2021/5/28,11695052336 ,498000000000 ,3454149 ,16870.86 ,269.25 
2021/5/31,12753627275 ,540000000000 ,3771424 ,17068.43 ,197.57 
2021/6/1,10763106280 ,465000000000 ,3239576 ,17162.38 ,93.95 
2021/6/2,12360554399 ,541000000000 ,3843763 ,17165.04 ,2.66 
2021/6/3,11079030905 ,493000000000 ,3338777 ,17246.16 ,81.12 
2021/6/4,11138533398 ,441000000000 ,3397851 ,17147.41 ,-98.75 
2021/6/7,11588834485 ,493000000000 ,3538227 ,17083.91 ,-63.50 
2021/6/8,7966537057 ,351000000000 ,2486396 ,17076.21 ,-7.70 
2021/6/9,8780835205 ,402000000000 ,2827566 ,16966.22 ,-109.99 
2021/6/10,9652249434 ,416000000000 ,2872667 ,17159.22 ,193.00 
2021/6/11,8846548429 ,412000000000 ,2682707 ,17213.52 ,54.30 
2021/6/15,9141252150 ,440000000000 ,2876636 ,17371.29 ,157.77 
2021/6/16,10878514793 ,581000000000 ,3668989 ,17307.86 ,-63.43 
2021/6/17,9302890692 ,445000000000 ,2847344 ,17390.61 ,82.75 
2021/6/18,11033579000 ,546000000000 ,3245277 ,17318.54 ,-72.07 
2021/6/21,10773756856 ,518000000000 ,3513819 ,17062.98 ,-255.56 
2021/6/22,12102644747 ,551000000000 ,3839989 ,17075.55 ,12.57 
2021/6/23,11438705944 ,529000000000 ,3716649 ,17336.71 ,261.16 
2021/6/24,9578597906 ,422000000000 ,2945250 ,17407.96 ,71.25 
2021/6/25,10145572704 ,481000000000 ,3234276 ,17502.99 ,95.03 
2021/6/28,10047162211 ,444000000000 ,3261974 ,17590.97 ,87.98 
2021/6/29,11551535925 ,598000000000 ,4027888 ,17598.19 ,7.22 
2021/6/30,11204532038 ,544000000000 ,3687998 ,17755.46 ,157.27 
2021/7/1,13164999275 ,647000000000 ,4512288 ,17713.94 ,-41.52 
2021/7/2,12310475214 ,613000000000 ,4032433 ,17710.15 ,-3.79 
2021/7/5,11327332607 ,611000000000 ,3727008 ,17919.33 ,209.18 
2021/7/6,9990840713 ,607000000000 ,3443243 ,17913.07 ,-6.26 
2021/7/7,10361683400 ,592000000000 ,3612719 ,17850.69 ,-62.38 
2021/7/8,11812352329 ,643000000000 ,3803678 ,17866.09 ,15.40 
2021/7/9,9944657569 ,550000000000 ,3364945 ,17661.48 ,-204.61 
2021/7/12,10467277077 ,559000000000 ,3459066 ,17814.33 ,152.85 
2021/7/13,12997799056 ,663000000000 ,4411493 ,17847.52 ,33.19 
2021/7/14,10827135562 ,578000000000 ,3700869 ,17845.75 ,-1.77 
2021/7/15,9106657916 ,458000000000 ,2880557 ,18034.19 ,188.44 
2021/7/16,10282434712 ,580000000000 ,3402086 ,17895.25 ,-138.94 
2021/7/19,9411627681 ,472000000000 ,3046566 ,17789.25 ,-106.00 
2021/7/20,9624045586 ,475000000000 ,3300778 ,17528.74 ,-260.51 
2021/7/21,10851632789 ,621000000000 ,3939048 ,17458.79 ,-69.95 
2021/7/22,10160940522 ,589000000000 ,3418825 ,17572.33 ,113.54 
2021/7/23,10052711098 ,569000000000 ,3339539 ,17572.92 ,0.59 
2021/7/26,9321989990 ,463000000000 ,3021886 ,17403.56 ,-169.36 
2021/7/27,9278098125 ,510000000000 ,3185131 ,17269.87 ,-133.69 
2021/7/28,10441371210 ,561000000000 ,3520911 ,17135.22 ,-134.65 
2021/7/29,8619629858 ,474000000000 ,2706629 ,17402.81 ,267.59 
2021/7/30,9849934965 ,546000000000 ,3188650 ,17247.41 ,-155.40 
2021/8/2,8433835543 ,440000000000 ,2581704 ,17503.28 ,255.87 
2021/8/3,7297083331 ,390000000000 ,2300155 ,17553.76 ,50.48 
2021/8/4,8674006828 ,379000000000 ,2535997 ,17623.89 ,70.13 
2021/8/5,9310147655 ,386000000000 ,2803525 ,17603.12 ,-20.77 
2021/8/6,8507806575 ,401000000000 ,2764690 ,17526.28 ,-76.84 
2021/8/9,7894068144 ,352000000000 ,2493714 ,17485.15 ,-41.13 
2021/8/10,7424101809 ,353000000000 ,2356807 ,17323.64 ,-161.51 
2021/8/11,8485348305 ,392000000000 ,2702640 ,17227.18 ,-96.46 
2021/8/12,6583768656 ,323000000000 ,2063506 ,17219.94 ,-7.24 
2021/8/13,8080387820 ,387000000000 ,2570094 ,16982.11 ,-237.83 
2021/8/16,7549787896 ,336000000000 ,2412039 ,16858.77 ,-123.34 
2021/8/17,6572397068 ,300000000000 ,2172972 ,16661.36 ,-197.41 
2021/8/18,8581086550 ,424000000000 ,2740916 ,16826.27 ,164.91 
2021/8/19,8740931351 ,438000000000 ,2953753 ,16375.40 ,-450.87 
2021/8/20,7563826027 ,355000000000 ,2358046 ,16341.94 ,-33.46 
2021/8/23,7336054319 ,368000000000 ,2131349 ,16741.84 ,399.90 
2021/8/24,8218076194 ,418000000000 ,2587550 ,16818.73 ,76.89 
2021/8/25,7220691717 ,364000000000 ,2250083 ,17045.86 ,227.13 
2021/8/26,7176067004 ,377000000000 ,2300304 ,17066.96 ,21.10 
2021/8/27,6876549054 ,320000000000 ,2061715 ,17209.93 ,142.97 
2021/8/30,6286680713 ,275000000000 ,1852473 ,17396.52 ,186.59 
2021/8/31,7594890429 ,345000000000 ,2051856 ,17490.29 ,93.77 
2021/9/1,7417302954 ,365000000000 ,2348742 ,17473.99 ,-16.30 
2021/9/2,7363528319 ,355000000000 ,2367548 ,17319.76 ,-154.23 
2021/9/3,7417361078 ,366000000000 ,2309735 ,17516.92 ,197.16 
2021/9/6,8125514641 ,381000000000 ,2551101 ,17495.30 ,-21.62 
2021/9/7,6809125095 ,338000000000 ,2159870 ,17428.87 ,-66.43 
2021/9/8,6716726562 ,326000000000 ,2204512 ,17270.49 ,-158.38 
2021/9/9,5177907252 ,247000000000 ,1644144 ,17304.33 ,33.84 
2021/9/10,5898868907 ,269000000000 ,1765201 ,17474.57 ,170.24 
2021/9/13,5932740401 ,261000000000 ,1837328 ,17446.31 ,-28.26 
2021/9/14,5669147686 ,262000000000 ,1863142 ,17434.90 ,-11.41 
2021/9/15,5732189159 ,270000000000 ,1935541 ,17354.00 ,-80.90 
2021/9/16,5750136284 ,243000000000 ,1872875 ,17278.70 ,-75.30 
2021/9/17,6567681323 ,316000000000 ,1948384 ,17276.79 ,-1.91 
2021/9/22,7253281012 ,298000000000 ,2353514 ,16925.82 ,-350.97 
2021/9/23,5730646954 ,254000000000 ,1822103 ,17078.22 ,152.40 
2021/9/24,6101942091 ,279000000000 ,1952491 ,17260.19 ,181.97 
2021/9/27,6662794535 ,301000000000 ,2033202 ,17313.77 ,53.58 
2021/9/28,5800849379 ,260000000000 ,1851311 ,17181.44 ,-132.33 
2021/9/29,7361396609 ,329000000000 ,2606470 ,16855.46 ,-325.98 
2021/9/30,6340103760 ,278000000000 ,1977101 ,16934.77 ,79.31 
2021/10/1,7878762913 ,345000000000 ,2836222 ,16570.89 ,-363.88 
2021/10/4,6696156574 ,303000000000 ,2347085 ,16408.35 ,-162.54 
2021/10/5,6867850414 ,332000000000 ,2316439 ,16460.75 ,52.40 
2021/10/6,6173594673 ,291000000000 ,2167305 ,16393.16 ,-67.59 
2021/10/7,6432919449 ,298000000000 ,2055513 ,16713.86 ,320.70 
2021/10/8,5898171231 ,277000000000 ,1964832 ,16640.43 ,-73.43 
2021/10/12,5959453806 ,285000000000 ,2036832 ,16462.84 ,-177.59 
2021/10/13,5788989636 ,261000000000 ,2014924 ,16347.99 ,-114.85 
2021/10/14,5636197419 ,259000000000 ,1930560 ,16387.28 ,39.29 
2021/10/15,6030701348 ,288000000000 ,1953844 ,16781.19 ,393.91 
2021/10/18,6285394264 ,272000000000 ,1978360 ,16705.46 ,-75.73 
2021/10/19,6078970093 ,270000000000 ,1973026 ,16900.67 ,195.21 
2021/10/20,5748882403 ,268000000000 ,1921133 ,16887.82 ,-12.85 
2021/10/21,6613118911 ,312000000000 ,2084320 ,16889.51 ,1.69 
2021/10/22,6145236779 ,285000000000 ,2054040 ,16888.74 ,-0.77 
2021/10/25,5491700762 ,270000000000 ,1866518 ,16894.24 ,5.50 
2021/10/26,6680427106 ,329000000000 ,2083233 ,17034.34 ,140.10 
2021/10/27,5887097092 ,286000000000 ,1919498 ,17074.55 ,40.21 
2021/10/28,6997433745 ,318000000000 ,2210646 ,17041.63 ,-32.92 
2021/10/29,7050932170 ,354000000000 ,2421296 ,16987.41 ,-54.22 
2021/11/1,7074664617 ,329000000000 ,2406117 ,17068.24 ,80.83 
2021/11/2,8341539119 ,391000000000 ,2867887 ,17065.97 ,-2.27 
2021/11/3,7026797829 ,331000000000 ,2391753 ,17122.16 ,56.19 
2021/11/4,6938569849 ,313000000000 ,2396060 ,17078.86 ,-43.30 
2021/11/5,7436689753 ,329000000000 ,2355380 ,17296.90 ,218.04 
2021/11/8,8442817326 ,382000000000 ,2709587 ,17415.30 ,118.40 
2021/11/9,8519578262 ,399000000000 ,2800049 ,17541.36 ,126.06 
2021/11/10,8499487354 ,355000000000 ,2717561 ,17559.65 ,18.29 
2021/11/11,9014096930 ,405000000000 ,2919141 ,17452.52 ,-107.13 
2021/11/12,8143908825 ,373000000000 ,2644455 ,17518.13 ,65.61 
2021/11/15,8179591603 ,382000000000 ,2726340 ,17634.47 ,116.34 
