Date,Quantity ,Monetary,Amount,Index,Updown
107/08/16,5550144713,1.42E+11,1098522,10683.9,-32.85
107/08/17,4989296065,1.28E+11,968410,10690.96,7.06
107/08/20,4629729381,1.15E+11,927796,10699.05,8.09
107/08/21,4727595568,1.14E+11,905699,10792.2,93.15
107/08/22,4728591327,98684270435,873111,10804.2,12
107/08/23,4769725906,1.01E+11,886357,10863.13,58.93
107/08/24,4249499478,97695889124,814429,10809.35,-53.78
107/08/27,4313459806,1.06E+11,849879,10902.21,92.86
107/08/28,4739152956,1.3E+11,930690,10989.55,87.34
107/08/29,4557454639,1.21E+11,904362,11099.57,110.02
107/08/30,4462463812,1.16E+11,906323,11093.75,-5.82
107/08/31,4458244404,1.22E+11,847882,11063.94,-29.81
107/09/03,4234197702,1.13E+11,888862,10964.22,-99.72
107/09/04,4170510917,1.18E+11,795778,11021.38,57.16
107/09/05,4513317388,1.19E+11,883251,10995.13,-26.25
107/09/06,4796498118,1.32E+11,960303,10924.3,-70.83
107/09/07,5429698576,1.53E+11,1176559,10846.99,-77.31
107/09/10,5324887957,1.57E+11,1166823,10725.8,-121.19
107/09/11,4711558008,1.3E+11,979407,10752.3,26.5
107/09/12,4602769731,1.25E+11,967583,10722.57,-29.73
107/09/13,4279561828,1.16E+11,929226,10727.23,4.66
107/09/14,4848643672,1.29E+11,1010627,10868.14,140.91
107/09/17,4052796855,91029213095,779311,10828.61,-39.53
107/09/18,4614731238,1.18E+11,934460,10760.21,-68.4
107/09/19,4940750820,1.33E+11,1007088,10857.27,97.06
107/09/20,4812017707,1.35E+11,996376,10831.41,-25.86
107/09/21,5329716851,1.6E+11,1088187,10972.41,141
107/09/25,4454281369,1.16E+11,930351,10978.85,6.44
107/09/26,4424515006,1.08E+11,900445,10974.19,-4.66
107/09/27,4678006285,1.24E+11,986665,11034.19,60
107/09/28,4882600441,1.39E+11,1008212,11006.34,-27.85
107/10/01,3999456337,93893565170,818813,11051.8,45.46
107/10/02,4364344732,1.09E+11,887779,10919.63,-132.17
107/10/03,3933472751,1.01E+11,860847,10863.94,-55.69
107/10/04,4190095302,1.13E+11,935145,10718.91,-145.03
107/10/05,5546633629,1.51E+11,1239882,10517.12,-201.79
107/10/08,4568330051,1.27E+11,963348,10455.93,-61.19
107/10/09,4697177996,1.23E+11,1029787,10466.83,10.9
107/10/11,8106979104,2.09E+11,1784048,9806.11,-660.72
107/10/12,5971925811,1.48E+11,1281351,10045.81,239.7
107/10/15,4747150473,1.18E+11,986754,9901.12,-144.69
107/10/16,4364437995,1.09E+11,956442,9981.1,79.98
107/10/17,4428849977,1.15E+11,992373,9979.14,-1.96
107/10/18,3934317954,97721028236,850099,9953.73,-25.41
107/10/19,5105938592,1.27E+11,1008528,9919.26,-34.47
107/10/22,4612358819,1.02E+11,876585,9974.28,55.02
107/10/23,4586506051,1.03E+11,930519,9775.2,-199.08
107/10/24,5256076794,1.25E+11,1095016,9759.4,-15.8
107/10/25,5692966580,1.32E+11,1158778,9520.79,-238.61
107/10/26,5138373822,1.33E+11,1137098,9489.18,-31.61
107/10/29,4694880424,1.07E+11,938929,9516.32,27.14
107/10/30,4538617371,1.01E+11,920901,9526.11,9.79
107/10/31,5330499460,1.32E+11,1050447,9802.13,276.02
107/11/01,5494351265,1.29E+11,1061737,9844.74,42.61
107/11/02,6166533874,1.54E+11,1205983,9906.59,61.85
107/11/05,4881248460,1.09E+11,889652,9889.81,-16.78
107/11/06,4909283053,1.19E+11,954177,9824.95,-64.86
107/11/07,4947603515,1.19E+11,970925,9908.35,83.4
107/11/08,5069149565,1.21E+11,1022681,9945.31,36.96
107/11/09,4442314349,1.03E+11,887771,9830.01,-115.3
107/11/12,4124137532,91773138199,806689,9831.21,1.2
107/11/13,5100040520,1.13E+11,997621,9775.84,-55.37
107/11/14,4771348161,1.05E+11,979042,9791.88,16.04
107/11/15,4542438638,98471208936,944258,9826.46,34.58
107/11/16,4804811233,1.18E+11,1052058,9797.09,-29.37
107/11/19,4034353937,93254848646,843800,9828.69,31.6
107/11/20,3958878143,94008900501,848729,9743.99,-84.7
107/11/21,4168359212,1.03E+11,905563,9741.52,-2.47
107/11/22,4054665951,99885638318,899121,9714.71,-26.81
107/11/23,3712052867,77557383544,763758,9667.3,-47.41
107/11/26,3938988241,91104691173,837578,9765.36,98.06
107/11/27,4333008909,1.02E+11,939355,9778.62,13.26
107/11/28,5413428690,1.29E+11,1162414,9884.31,105.69
107/11/29,5863859324,1.44E+11,1251496,9885.36,1.05
107/11/30,6607048362,1.71E+11,1194817,9888.03,2.67
107/12/03,6946878025,1.71E+11,1404681,10137.87,249.84
107/12/04,5608425855,1.46E+11,1229128,10083.54,-54.33
107/12/05,4775470945,1.16E+11,1028395,9916.74,-166.8
107/12/06,5646459909,1.44E+11,1301591,9684.72,-232.02
107/12/07,3942174058,99263597750,868323,9760.88,76.16
107/12/10,4266647968,1E+11,940738,9647.54,-113.34
107/12/11,3653814843,92803242672,839163,9707.04,59.5
107/12/12,4137436106,1.02E+11,921315,9816.45,109.41
107/12/13,4546795068,1.14E+11,990923,9858.76,42.31
107/12/14,3931391957,97548330195,886843,9774.16,-84.6
107/12/17,3650943692,80679374181,779211,9787.53,13.37
107/12/18,4276570088,96717303977,944025,9718.82,-68.71
107/12/19,3976346583,91299708034,901645,9783.21,64.39
107/12/20,4259530460,95625770700,905163,9674.52,-108.69
107/12/21,4678645949,1.12E+11,904805,9676.67,2.15
107/12/22,2329327867,38712598698,459160,9646.16,-30.51
107/12/24,3036249269,69036778986,702536,9639.7,-6.46
107/12/25,3588943049,73621130055,790106,9527.09,-112.61
107/12/26,3101879294,69620545072,718300,9478.99,-48.1
107/12/27,3676346987,82030943013,787310,9641.56,162.57
107/12/28,3102573670,74821387051,659996,9727.41,85.85
108/01/02,3181887841,72547773700,660838,9554.14,-173.27
108/01/03,3909333451,91094097004,807547,9492.42,-61.72
108/01/04,4641922302,1.08E+11,948053,9382.51,-109.91
108/01/07,4278680826,93583260671,850277,9590.3,207.79
108/01/08,3442382026,78623715348,756674,9563.6,-26.7
108/01/09,5087083731,1.29E+11,1125076,9738.31,174.71
108/01/10,3944590060,89312480461,832208,9720.69,-17.62
108/01/11,3875542401,95336079835,834138,9759.4,38.71
108/01/14,3305220514,72773851108,722445,9708.22,-51.18
108/01/15,3985662444,1.01E+11,839665,9806.04,97.82
108/01/16,4098793757,96069073531,918368,9763.81,-42.23
108/01/17,3795594300,93111194317,875014,9789.15,25.34
108/01/18,3833530842,97921400099,806593,9836.06,46.91
108/01/21,3914447157,93904025863,815848,9889.4,53.34
108/01/22,3237523867,79010747384,725164,9894.66,5.26
108/01/23,2835523374,67550341780,633785,9846.4,-48.26
108/01/24,3207913049,86041842481,768543,9877.12,30.72
108/01/25,4394588949,1.14E+11,966118,9969.61,92.49
108/01/28,3871048803,95630191548,853951,10013.33,43.72
108/01/29,3378364920,90336972123,789957,9931.59,-81.74
108/01/30,3297972632,1.03E+11,811636,9932.26,0.67
108/02/11,4608242036,1.35E+11,1079889,10004.25,71.99
108/02/12,5050706893,1.25E+11,1104361,10097.74,93.49
108/02/13,5252463736,1.41E+11,1170756,10090.58,-7.16
108/02/14,4646306230,1.14E+11,1037808,10089.01,-1.57
108/02/15,4550944915,1.14E+11,1048542,10064.78,-24.23
108/02/18,4301150124,1.08E+11,973107,10145.28,80.5
108/02/19,4208666420,1.05E+11,941172,10152.26,6.98
108/02/20,4830625985,1.34E+11,1158962,10272.46,120.2
108/02/21,4884960499,1.25E+11,1134346,10319.53,47.07
108/02/22,4345793519,1.18E+11,1026094,10322.92,3.39
108/02/25,5156758866,1.35E+11,1132402,10390.93,68.01
108/02/26,5028654843,1.41E+11,1149841,10391.55,0.62
108/02/27,4527551576,1.38E+11,1020105,10389.17,-2.38
108/03/04,4682754149,1.41E+11,1120114,10349.88,-39.29
108/03/05,3898184981,1.06E+11,912310,10305.26,-44.62
108/03/06,3747917563,1.01E+11,925386,10357.15,51.89
108/03/07,4271904186,1.09E+11,986994,10311.68,-45.47
108/03/08,4256028989,1.06E+11,944783,10241.75,-69.93
108/03/11,3727319970,94174979910,858287,10250.28,8.53
108/03/12,4177042544,1.11E+11,988317,10343.33,93.05
108/03/13,3739561974,97359550083,885165,10373.32,29.99
108/03/14,4103823880,1.16E+11,1024921,10348.65,-24.67
108/03/15,5087001761,1.55E+11,1083606,10439.24,90.59
108/03/18,4363088952,1.17E+11,1073668,10512.7,73.46
108/03/19,4461990818,1.19E+11,1085757,10512.32,-0.38
108/03/20,4276095686,1.19E+11,1096614,10551.56,39.24
108/03/21,4144837307,1.13E+11,1035536,10609.55,57.99
108/03/22,4800555123,1.32E+11,1179130,10639.07,29.52
108/03/25,4477541500,1.1E+11,1037987,10479.48,-159.59
108/03/26,3852511723,1.05E+11,968091,10559.2,79.72
108/03/27,4025702296,1.05E+11,966624,10542.7,-16.5
108/03/28,3801407450,90628313116,888625,10536.26,-6.44
108/03/29,4735272511,1.24E+11,1022483,10641.04,104.78
108/04/01,5543097993,1.54E+11,1291895,10642.63,1.59
108/04/02,4649133267,1.35E+11,1165669,10690.3,47.67
108/04/03,4099474088,1.18E+11,1044779,10704.38,14.08
108/04/08,5397269130,1.6E+11,1266398,10800.57,96.19
108/04/09,5083146536,1.4E+11,1179104,10851.6,51.03
108/04/10,4653211646,1.31E+11,1125704,10868.14,16.54
108/04/11,5053919906,1.4E+11,1180449,10808.77,-59.37
108/04/12,4364261953,1.21E+11,1071286,10805.3,-3.47
108/04/15,4604440832,1.2E+11,1062887,10875.6,70.3
108/04/16,5035157825,1.33E+11,1204091,10927.85,52.25
108/04/17,5520963424,1.69E+11,1387025,10997.26,69.41
108/04/18,5725981285,1.81E+11,1355211,10962.02,-35.24
108/04/19,4472499620,1.29E+11,1026651,10968.5,6.48
108/04/22,4430982334,1.12E+11,1016713,10987.71,19.21
108/04/23,4014010069,1.12E+11,961970,11025.68,37.97
108/04/24,4274070951,1.26E+11,1023312,11027.64,1.96
108/04/25,4082642051,1.16E+11,962616,11039.86,12.22
108/04/26,4420373126,1.16E+11,973414,10952.47,-87.39
108/04/29,4142692371,1.21E+11,980491,10939.06,-13.41
108/04/30,3705946980,1.09E+11,857141,10967.73,28.67
108/05/02,3605687224,1.04E+11,857591,11004.49,36.76
108/05/03,3875733890,1.16E+11,882935,11096.3,91.81
108/05/06,5130836386,1.39E+11,1132129,10897.12,-199.18
108/05/07,3849934585,1.13E+11,878902,10987.14,90.02
108/05/08,4126259523,1.11E+11,931940,10923.71,-63.43
108/05/09,5190749075,1.42E+11,1204274,10733.67,-190.04
108/05/10,4735426313,1.25E+11,1080997,10712.99,-20.68
108/05/13,4080948014,1.14E+11,994792,10558.29,-154.7
108/05/14,5244992088,1.4E+11,1196365,10519.25,-39.04
108/05/15,4224701558,1.16E+11,993321,10560.71,41.46
108/05/16,4299212427,1.15E+11,1016689,10474.61,-86.1
108/05/17,4828248700,1.32E+11,1120185,10384.11,-90.5
108/05/20,3996675317,1.09E+11,918512,10398.41,14.3
108/05/21,4519183973,1.3E+11,1035223,10464.5,66.09
108/05/22,3769296457,96097987810,826874,10457.22,-7.28
108/05/23,4354371251,1.19E+11,1018299,10308.37,-148.85
108/05/24,3884772434,1.03E+11,882768,10328.28,19.91
108/05/27,3577828232,92744163214,833532,10334.13,5.85
108/05/28,4917736284,1.55E+11,841073,10312.31,-21.82
108/05/29,3819679695,95440591792,896738,10301.78,-10.53
108/05/30,3904131920,99248430651,853161,10382.99,81.21
108/05/31,4760031231,1.26E+11,1004840,10498.49,115.5
108/06/03,3979301714,97423329076,831863,10500.07,1.58
108/06/04,3485945699,89544975177,788257,10429.12,-70.95
108/06/05,3685787065,99778803202,818101,10461.62,32.5
108/06/06,3670200774,99333308327,789845,10409.2,-52.42
108/06/10,4262145321,1.09E+11,875587,10566.47,157.27
108/06/11,5029081943,1.23E+11,1074259,10607.76,41.29
108/06/12,4188927572,1.03E+11,912440,10615.66,7.9
108/06/13,3784953054,97958419371,814507,10561.01,-54.65
108/06/14,3216009068,85539324623,756304,10524.67,-36.34
108/06/17,3248850928,89501173245,741836,10530.54,5.87
108/06/18,3103689820,80983143069,726928,10566.74,36.2
108/06/19,5034596221,1.42E+11,1173158,10775.34,208.6
108/06/20,5022058535,1.29E+11,1052920,10785.01,9.67
108/06/21,5345671118,1.53E+11,1074115,10803.77,18.76
108/06/24,3629979170,97539681077,806029,10779.45,-24.32
108/06/25,3891025743,1.01E+11,850899,10706.72,-72.73
108/06/26,3364138588,87513870371,749404,10652.55,-54.17
108/06/27,4490875726,1.27E+11,959854,10773.9,121.35
108/06/28,3449967866,91418249508,750967,10730.83,-43.07
108/07/01,4985631880,1.46E+11,1089572,10895.46,164.63
108/07/02,4295548703,1.21E+11,991072,10865.12,-30.34
108/07/03,4246162907,1.13E+11,938659,10743.77,-121.35
108/07/04,3797646624,98158438333,828014,10775.9,32.13
108/07/05,3400302424,86511212135,752681,10785.73,9.83
108/07/08,3738945153,97082027949,815372,10751.22,-34.51
108/07/09,3474464386,94204036152,836475,10702.78,-48.44
108/07/10,4044852809,1.04E+11,932562,10798.48,95.7
108/07/11,4997530807,1.32E+11,1071497,10843.42,44.94
108/07/12,4559013456,1.22E+11,1031495,10824.35,-19.07
108/07/15,4625135650,1.21E+11,1005175,10876.43,52.08
108/07/16,4451418488,1.2E+11,1037335,10886.05,9.62
108/07/17,4588257766,1.16E+11,1048002,10828.48,-57.57
108/07/18,4212328479,1.06E+11,961380,10799.28,-29.2
108/07/19,4502161924,1.24E+11,982410,10873.19,73.91
108/07/22,4435604953,1.19E+11,977980,10944.53,71.34
108/07/23,4564947566,1.28E+11,1077697,10947.26,2.73
108/07/24,4789346753,1.33E+11,1132545,10935.76,-11.5
108/07/25,5034848310,1.34E+11,1131686,10941.41,5.65
108/07/26,4227775498,1.12E+11,1002794,10891.98,-49.43
108/07/29,3873144739,1.06E+11,945531,10885.73,-6.25
108/07/30,4493608915,1.31E+11,1099181,10830.9,-54.83
108/07/31,4476398294,1.32E+11,1046160,10823.81,-7.09
108/08/01,4521619307,1.31E+11,1098159,10731.75,-92.06
108/08/02,5675601956,1.6E+11,1300394,10549.04,-182.71
108/08/05,4911728030,1.29E+11,1107939,10423.41,-125.63
108/08/06,6008242875,1.46E+11,1232634,10394.75,-28.66
108/08/07,4468033535,1.22E+11,1059318,10386.18,-8.57
108/08/08,4470132577,1.24E+11,998888,10494.49,108.31
108/08/12,4517408511,1.27E+11,1065930,10472.36,-22.13
108/08/13,4522361553,1.19E+11,1086625,10362.66,-109.7
108/08/14,5037463848,1.46E+11,1209469,10427.73,65.07
108/08/15,5071669820,1.23E+11,1127916,10327.13,-100.6
108/08/16,4700960825,1.2E+11,1133574,10420.89,93.76
108/08/19,4574050378,1.2E+11,1068019,10488.75,67.86
108/08/20,4542661753,1.21E+11,1070480,10522.5,33.75
108/08/21,3932448282,1.11E+11,1006299,10525.8,3.3
108/08/22,4396250909,1.23E+11,1072360,10529.78,3.98
108/08/23,3942656466,1.1E+11,947669,10538.11,8.33
108/08/26,4862207637,1.17E+11,1016154,10354.57,-183.54
108/08/27,4120194542,1.24E+11,894549,10387.23,32.66
108/08/28,3597431879,1.02E+11,878572,10434.29,47.06
108/08/29,3866814680,1.04E+11,937813,10462.43,28.14
108/08/30,5323560006,1.48E+11,1199598,10618.05,155.62
108/09/02,4333278342,1.06E+11,981744,10634.85,16.8
108/09/03,4043809186,1.06E+11,949727,10558.21,-76.64
108/09/04,4338123349,1.07E+11,972295,10657.31,99.1
108/09/05,6013120362,1.55E+11,1261814,10756.93,99.62
108/09/06,4827692321,1.31E+11,1107361,10780.64,23.71
108/09/09,4543925038,1.17E+11,1027773,10801.14,20.5
108/09/10,4475712468,1.21E+11,986052,10753.58,-47.56
108/09/11,4310865154,1.2E+11,974736,10790.35,36.77
108/09/12,4330422356,1.21E+11,962901,10827.55,37.2
108/09/16,4390073832,1.2E+11,1005025,10898.13,70.58
108/09/17,4238580734,1.18E+11,1001017,10874.5,-23.63
108/09/18,4380465735,1.3E+11,1113809,10929.45,54.95
108/09/19,4094709966,1.15E+11,922567,10894.7,-34.75
108/09/20,4712806256,1.48E+11,1015743,10929.69,34.99
108/09/23,3976565745,1.07E+11,978964,10919.02,-10.67
108/09/24,3872481764,1.1E+11,1013261,10918.01,-1.01
108/09/25,3880868893,1.06E+11,954407,10873.69,-44.32
108/09/26,3878756606,1.16E+11,945745,10871.99,-1.7
108/09/27,4211145537,1.25E+11,1031089,10829.68,-42.31
108/10/01,4472012581,1.5E+11,1051359,10967.65,137.97
108/10/02,3889705896,1.17E+11,907447,10947.88,-19.77
108/10/03,4266892114,1.22E+11,937395,10875.91,-71.97
108/10/04,3672471435,1.24E+11,944155,10894.48,18.57
108/10/07,3586313676,1.14E+11,902747,10935.06,40.58
108/10/08,4035566505,1.31E+11,992378,11017.31,82.25
108/10/09,4030996232,1.3E+11,1008288,10889.96,-127.35
108/10/14,5403098341,1.63E+11,1202006,11066.95,176.99
108/10/15,4269306106,1.38E+11,1090687,11111.8,44.85
108/10/16,4714707622,1.48E+11,1226562,11162.83,51.03
108/10/17,4076737762,1.24E+11,1021958,11186.88,24.05
108/10/18,4569104603,1.46E+11,1037299,11180.22,-6.66
108/10/21,3463242846,1.03E+11,885891,11184.15,3.93
108/10/22,4030052349,1.27E+11,1070035,11271.25,87.1
108/10/23,4355567323,1.41E+11,1175033,11239.67,-31.58
108/10/24,4619088226,1.43E+11,1088782,11320.14,80.47
108/10/25,4168409032,1.3E+11,1035376,11296.12,-24.02
108/10/28,3817458209,1.18E+11,945068,11315.02,18.9
108/10/29,4323618372,1.47E+11,1142582,11333.87,18.85
108/10/30,3839427664,1.25E+11,1013779,11380.28,46.41
108/10/31,4573175921,1.56E+11,1120020,11358.71,-21.57
108/11/01,4127358231,1.37E+11,1001395,11399.53,40.82
108/11/04,5039807127,1.58E+11,1185810,11556.85,157.32
108/11/05,4832472822,1.56E+11,1147125,11644.03,87.18
108/11/06,5054923364,1.61E+11,1210657,11653.07,9.04
108/11/07,4416657686,1.42E+11,1077246,11606.56,-46.51
108/11/08,4256500569,1.42E+11,1047241,11579.54,-27.02
108/11/11,4657136487,1.54E+11,1135233,11427.28,-152.26
108/11/12,3791823798,1.2E+11,970444,11520.37,93.09
108/11/13,3533002385,1.17E+11,967717,11467.83,-52.54
108/11/14,3979806458,1.32E+11,1069809,11450.42,-17.41
108/11/15,4272058994,1.32E+11,1056804,11525.6,75.18
108/11/18,3869365167,1.1E+11,951643,11599.78,74.18
108/11/19,4131971972,1.24E+11,1008506,11656.4,56.62
108/11/20,3845936601,1.18E+11,1001331,11631.2,-25.2
108/11/21,3940917283,1.22E+11,959319,11558.27,-72.93
108/11/22,3669395111,1.09E+11,913089,11566.8,8.53
108/11/25,3954172281,1.14E+11,937981,11561.58,-5.22
108/11/26,5309655285,2.02E+11,998150,11576.82,15.24
108/11/27,4334379770,1.1E+11,956203,11647.46,70.64
108/11/28,3930383785,1.06E+11,896972,11617.08,-30.38
108/11/29,4447827736,1.21E+11,1010390,11489.57,-127.51
108/12/02,4295183489,1.15E+11,979115,11502.83,13.26
108/12/03,3791301775,1.1E+11,901318,11531.58,28.75
108/12/04,3834439433,1.09E+11,892942,11510.47,-21.11
108/12/05,4393485800,1.25E+11,972457,11594.65,84.18
108/12/06,3900027702,1.13E+11,946293,11609.64,14.99
108/12/09,4433349416,1.24E+11,960606,11660.77,51.13
108/12/10,4100752342,1.05E+11,906991,11627.84,-32.93
108/12/11,4024932158,1.29E+11,989216,11700.77,72.93
108/12/12,4768917020,1.54E+11,1141832,11836.42,135.65
108/12/13,5505203822,1.73E+11,1278529,11927.73,91.31
108/12/16,5076417907,1.45E+11,1107195,11939.77,12.04
108/12/17,5325369317,1.57E+11,1213786,12097.01,157.24
108/12/18,4817570616,1.51E+11,1198571,12122.45,25.44
108/12/19,4222936921,1.38E+11,991627,12018.9,-103.55
108/12/20,4682666887,1.71E+11,1034618,11959.08,-59.82
108/12/23,3756921614,1.14E+11,919900,12022.23,63.15
108/12/24,3313869005,1.04E+11,832595,11976.38,-45.85
108/12/25,3174857162,91222874033,803082,12008.13,31.75
108/12/26,3176657722,1.01E+11,854591,12001.01,-7.12
108/12/27,3729441881,1.09E+11,904820,12091.59,90.58
108/12/30,3867671936,1.26E+11,951613,12053.37,-38.22
108/12/31,3475032122,1.18E+11,866886,11997.14,-56.23
109/01/02,4335855134,1.43E+11,1060157,12100.48,103.34
109/01/03,5527302314,1.94E+11,1346033,12110.43,9.95
109/01/06,4679171407,1.44E+11,1093048,11953.36,-157.07
109/01/07,4659753372,1.66E+11,1140038,11880.32,-73.04
109/01/08,5076957155,1.51E+11,1102233,11817.1,-63.22
109/01/09,4490694421,1.34E+11,963538,11970.63,153.53
109/01/10,4171337059,1.29E+11,931433,12024.65,54.02
109/01/13,4685839381,1.43E+11,1061144,12113.42,88.77
109/01/14,4865029032,1.54E+11,1116320,12179.81,66.39
109/01/15,4161534787,1.53E+11,1003233,12091.88,-87.93
109/01/16,3843280736,1.41E+11,978552,12066.93,-24.95
109/01/17,3942939186,1.34E+11,940670,12090.29,23.36
109/01/20,3495615517,1.16E+11,892756,12118.71,28.42
109/01/30,8369093057,2.78E+11,2091196,11421.74,-696.97
109/01/31,5699273535,1.77E+11,1379131,11495.1,73.36
109/02/03,7052356044,1.84E+11,1540915,11354.92,-140.18
109/02/04,5734166171,1.62E+11,1276175,11555.92,201
109/02/05,5469767866,1.58E+11,1257448,11573.62,17.7
109/02/06,5395679056,1.45E+11,1110765,11749.68,176.06
109/02/07,4677911356,1.3E+11,1100135,11612.81,-136.87
109/02/10,4891318956,1.32E+11,1077815,11574.07,-38.74
109/02/11,4548297802,1.23E+11,949833,11664.04,89.97
109/02/12,4891074264,1.5E+11,1113574,11774.19,110.15
109/02/13,4996699902,1.41E+11,1142029,11791.78,17.59
109/02/14,3926585866,1.13E+11,924818,11815.7,23.92
109/02/17,4165125205,1.16E+11,967877,11763.51,-52.19
109/02/18,4315111980,1.41E+11,1009270,11648.98,-114.53
109/02/19,4774544232,1.42E+11,1094355,11758.84,109.86
109/02/20,4743317723,1.35E+11,1074696,11725.09,-33.75
109/02/21,4500184633,1.25E+11,1028044,11686.35,-38.74
109/02/24,5394033615,1.4E+11,1196934,11534.87,-151.48
109/02/25,5387661535,1.55E+11,1197950,11540.23,5.36
109/02/26,6218057244,1.77E+11,1319355,11433.62,-106.61
109/02/27,7211740462,2.03E+11,1604650,11292.17,-141.45
109/03/02,7284842170,2.03E+11,1634226,11170.46,-121.71
109/03/03,6007281977,1.65E+11,1313756,11327.72,157.26
109/03/04,5039075843,1.41E+11,1082165,11392.35,64.63
109/03/05,5060603723,1.46E+11,1156055,11514.82,122.47
109/03/06,5659175395,1.51E+11,1356083,11321.81,-193.01
109/03/09,9368411895,2.33E+11,2154691,10977.64,-344.17
109/03/10,8600866018,2.08E+11,1792581,11003.54,25.9
109/03/11,7389097374,1.78E+11,1537557,10893.75,-109.79
109/03/12,10401683029,2.71E+11,2387131,10422.32,-471.43
109/03/13,11980302682,3.04E+11,2607692,10128.87,-293.45
109/03/16,7645539728,2.11E+11,1921186,9717.77,-411.1
109/03/17,8206236082,2.38E+11,2123143,9439.63,-278.14
109/03/18,7506547959,2.12E+11,2011362,9218.67,-220.96
109/03/19,10417337257,2.71E+11,2559042,8681.34,-537.33
109/03/20,8313012267,2.37E+11,2030577,9234.09,552.75
109/03/23,5434939207,1.54E+11,1428693,8890.03,-344.06
109/03/24,5685711161,1.55E+11,1438525,9285.62,395.59
109/03/25,6311030678,1.85E+11,1663336,9644.75,359.13
109/03/26,4963011536,1.54E+11,1387294,9736.36,91.61
109/03/27,5715888822,1.82E+11,1588397,9698.92,-37.44
109/03/30,4590872146,1.29E+11,1157638,9629.43,-69.49
109/03/31,4717261406,1.47E+11,1256288,9708.06,78.63
109/04/01,4180562164,1.21E+11,1142447,9663.63,-44.43
109/04/06,5242549478,1.53E+11,1384304,9818.74,155.11
109/04/07,5596397343,1.74E+11,1569883,9996.39,177.65
109/04/08,5578131903,1.71E+11,1610057,10137.47,141.08
109/04/09,5230196805,1.65E+11,1526083,10119.43,-18.04
109/04/10,4155990176,1.22E+11,1167379,10157.61,38.18
109/04/13,4698370748,1.19E+11,1251059,10099.22,-58.39
109/04/14,5363296926,1.58E+11,1419673,10332.94,233.72
109/04/15,5647516921,1.95E+11,1691599,10447.21,114.27
109/04/16,4829966706,1.58E+11,1405562,10375.48,-71.73
109/04/17,6364036089,2.33E+11,1778080,10597.04,221.56
109/04/20,3968793048,1.37E+11,1157182,10586.71,-10.33
109/04/21,5920573446,1.85E+11,1764176,10288.42,-298.29
109/04/22,5260027532,1.53E+11,1411104,10307.74,19.32
109/04/23,4677068582,1.56E+11,1298847,10366.51,58.77
109/04/24,4052771112,1.26E+11,1153370,10347.36,-19.15
109/04/27,5540788868,1.79E+11,1483642,10567.27,219.91
109/04/28,5400871093,1.83E+11,1509181,10616.06,48.79
109/04/29,5678828844,1.94E+11,1615692,10772.22,156.16
109/04/30,6546009430,2.32E+11,1817454,10992.14,219.92
109/05/04,5765177939,1.91E+11,1556445,10720.48,-271.66
109/05/05,4705783752,1.79E+11,1418246,10774.61,54.13
109/05/06,5314704402,1.83E+11,1558535,10774.98,0.37
109/05/07,4780230104,1.69E+11,1405855,10842.92,67.94
109/05/08,5098107890,1.88E+11,1527810,10901.42,58.5
109/05/11,5458626713,1.7E+11,1532061,11013.26,111.84
109/05/12,5014964552,1.74E+11,1475993,10879.47,-133.79
109/05/13,4751016651,1.68E+11,1350741,10938.27,58.8
109/05/14,5561899832,1.88E+11,1593373,10780.88,-157.39
109/05/15,4835287814,1.76E+11,1376021,10814.92,34.04
109/05/18,4741087880,1.95E+11,1403818,10740.55,-74.37
109/05/19,5142779078,1.89E+11,1501409,10860.44,119.89
109/05/20,4509534398,1.73E+11,1375269,10907.8,47.36
109/05/21,4885891165,1.72E+11,1390386,11008.31,100.51
109/05/22,5054277645,1.78E+11,1527217,10811.15,-197.16
109/05/25,4139816654,1.49E+11,1207831,10871.18,60.03
109/05/26,5106168038,1.82E+11,1498204,10997.21,126.03
109/05/27,4721324227,1.58E+11,1376696,11014.66,17.45
109/05/28,5239764437,1.73E+11,1498455,10944.19,-70.47
109/05/29,5508327470,2.16E+11,1218573,10942.16,-2.03
109/06/01,4975164301,1.7E+11,1350613,11079.02,136.86
109/06/02,4974734421,1.82E+11,1399684,11127.93,48.91
109/06/03,6431206610,2.15E+11,1670723,11320.16,192.23
109/06/04,5944102520,2.04E+11,1550402,11393.23,73.07
109/06/05,5782637500,1.81E+11,1522634,11479.4,86.17
109/06/08,6425750934,2.04E+11,1702229,11610.32,130.92
109/06/09,5177011975,1.76E+11,1444554,11637.11,26.79
109/06/10,5625828981,1.92E+11,1545108,11720.16,83.05
109/06/11,7133820168,2.41E+11,2013793,11535.77,-184.39
109/06/12,6821881261,1.98E+11,1668249,11429.94,-105.83
109/06/15,5612526407,1.78E+11,1512279,11306.26,-123.68
109/06/16,5551224942,1.83E+11,1437267,11511.64,205.38
109/06/17,5429872580,1.76E+11,1540851,11534.59,22.95
109/06/18,5589608626,1.86E+11,1539555,11548.33,13.74
109/06/19,6809199588,2.52E+11,1775117,11549.86,1.53
109/06/22,5081058638,1.83E+11,1414720,11572.93,23.07
109/06/23,5731275340,2.07E+11,1458467,11612.36,39.43
109/06/24,5087067514,2.03E+11,1369588,11660.67,48.31
109/06/29,5483857324,2.09E+11,1429062,11542.62,-118.05
109/06/30,5238990655,1.97E+11,1366712,11621.24,78.62
109/07/01,5812063202,1.93E+11,1471747,11703.42,82.18
